textID,text,selected_text,sentiment
bfe8f0ab98, i cant choose one  i love all the songs on lvttbt if u like read more httpisgdjkvf,i love all the songs,positive
19b465fa3c,practically my whole body burns i cant bend over or make any sudden movements with my arms,burns,negative
c555b07ff6, ive always said to pd that i wanted a kitchen like yoursi just wouldnt know what to do with it,ive always said to pd that i wanted a kitchen like yoursi just wouldnt know what to do with it,neutral
f0702b79a7,i want to panic,i want to panic,neutral
6d7df29b0f, there is no sun here in floridaits all rainy and cloudy,there is no sun here in floridaits all rainy and cloudy,neutral
2d078131fc, no happy hour for me today,happy,positive
22cb6d05cf,wow panic at the disco en abbey road,wow panic at the disco en abbey road,neutral
3cc85b8399, httptwitpiccom4vvou  oki love it melika come on do your makeup like this next time we go out,love,positive
fbf335c4aa,is cursing abs wardrobe handles one drew blood,cursing,negative
b6f6bd82c0,careless,careless,negative
6086bce947,just listened to domination by pantera on grooveshark httptinysongcom36pz,just listened to domination by pantera on grooveshark httptinysongcom36pz,neutral
841f7a8ed7,have a huge headache dont have asprin here at work,have a huge headache dont have asprin here at work,negative
eb6f587edb,cant i just be a stay at home mom already,cant i just be a stay at home mom already,neutral
3d1f9bd366, im so jealous i want to go to ny,jealous,negative
26624abe86,checkin twitter out,checkin twitter out,neutral
b01214538a,myweawkness chocolatei cant say no,myweawkness chocolate,negative
1877dcd25d,hanging out with dan and brian in my room for my last night,hanging out with dan and brian in my room for my last night,neutral
76d03aa370, so my friends are coming to see you on nycbut im on stupid vaca in the stupid cayman islands so i cnt go  iloveyou3,but im on stupid vaca in the stupid cayman islands so i cnt go  iloveyou3,neutral
947398994a, flo can spell antidisestablishmentarianism off the top of her head wait i just did,flo can spell antidisestablishmentarianism off the top of her head wait i just did,neutral
93268ff40c, omg that did not sound right u better b grinning   thx,omg that did not sound right u better b grinning   thx,neutral
5b743fcc17,aparantly its starwarsday so enjoy  dont quite know what your kent to do but be happy anywho,aparantly its starwarsday so enjoy  dont quite know what your kent to do but be happy anywho,neutral
f2593156e3,just woke up no school today we are free,we are free,positive
2622bd3bb6, not good enough,not good enough,negative
4b56be7528,im bored  hope your wlan will go today,im bored ,negative
5dc09b7c91,going downstairs for more coffee and socialising  wow only 416 gives me time for french later,socialising  wow,positive
d6f302d5b2,step 1 be a photoshop expert  httpplurkcompros47,step 1 be a photoshop expert  httpplurkcompros47,neutral
8ebf4419e9, awww  i mish u too ladie whats been good,awww  i mish u too ladie whats been good,positive
98e022a28f,i also concede to my first twitter grammar fail,fail,negative
a35cc5f3d2,tennant yes watching season 2 all evening  wish i could get bbc2,wish,positive
5a49b3b478, a week away from 21 huh so what do you wanna sip on  i got cha shhh we wont tell  love you,love,positive
06c9fdb980,maybe going to the movies later ik ,maybe going to the movies later ik ,neutral
58b4ad0a18,parking garage concrete pole 1  the new odessey 0,parking garage concrete pole 1  the new odessey 0,neutral
8bacadc6d7,is not running in the annapolis half marathon this weekend because i failed to meet the registeration deadline  its completely filled,failed,negative
13bea3b5b1,perfect way to end a totally boring day sleep goodnight,perfect way to end a totally boring day sleep goodnight,neutral
9fc91a2649,  i hope today just flows through and lots of nice things happen at work so you come home happy,f nice,positive
3b89c56562, im not part of that generation unfortunately  this is really good though,im not part of that generation unfortunately  this is really good though,neutral
2a9a4e43cc, left off the again in the titlewhoops,whoops,positive
cfe9c7aa6c, have fun without me pasty  33,have fun without me pasty  33,positive
d498962501, c is nice but i wouldnt call it fun,c is nice but i wouldnt call it fun,neutral
32f1f3f476,is feeling really bad about goofin on  not knowing she really wasnt at the meeting dang im sorry me  my big ol mouth,is feeling really bad about goofin on  not knowing she really wasnt at the meeting dang im sorry me  my big ol mouth,negative
5014e56dbc, sure as long as you said where theyre from glad you like them,glad,positive
3f1d0f6b96,meir ohhhh ouch dude i got it now i was drunk last night and didnt get the context sorry dude,sorry,negative
e33b6aca9f, another friday night cancel  probably movies with just ashley,another friday night cancel  probably movies with just ashley,neutral
55b39e9d84,im gonna miss all the live comet action tomorrow i have to go take care of my cousins and they dont have access to the interwebz,care,positive
c711990e8e, woo twitter kind of sucked without you,sucked,negative
5a24150845,wtf my tweets arent posting   super excited about the weekend 3jfg,arent posting   super excited,negative
20346669cc,facebookcom isint letting me change my profile picture,isint letting me,negative
5b322d3b8d, i would have to agree on the bacon cupcake would rather drive 2 the shop instead of 2 the office,i would have to agree on the bacon cupcake would rather drive 2 the shop instead of 2 the office,neutral
2a00259415, i think it was more the tigers crumbling so not surprising at all really  lol ,i think it was more the tigers crumbling so not surprising at all really  lol ,neutral
94c7267c0e, etsy handmade cards werent any good,etsy handmade cards werent any good,neutral
5f18475c4d, yep or it should b automatic that if u fall 4 someone that person does 2or smthng like that but the way it is sucks,sucks,negative
8626202598,horseback riding,horseback riding,neutral
ed16c010b5,playing pacman on itouch  lol,playing pacman on itouch  lol,neutral
0e2f13043e,reaaaallly bored,reaaaallly bored,negative
939823c9f7,just thinking that it will all pay off in the end,just thinking that it will all pay off in the end,neutral
ca4877ecef,my convo starts in 12 hours and i am sitting 6500km away writing gis queries,my convo starts in 12 hours and i am sitting 6500km away writing gis queries,neutral
6eb6485ae6,i am waaayyyy hungry  oh fyi my work email is down again blah,down again blah,negative
866c7a6b68,im really mad at the world today today is just a sucky day,im really mad at the world today today is just a sucky day,negative
df0a7365f7,almost got in a giant car accident on the 101,car accident,negative
6675f9536d, aww that sux  x3 eeek for airline charges ,that sux,negative
5fc740bfb8,getting axkit running on ubuntu 804 is making my head explode,my head explode,negative
d14c9370ae,sm do you know why we have two categories on our website im trying to remove one but i cant,do you know why we have two categories on our website im trying to remove one but i cant,neutral
644c218ce4,ive been up late this week watching jay leno tonight is his last show  but now hell move up to 10pm not sure if the material will bsame,ive been up late this week watching jay leno tonight is his last show  but now hell move up to 10pm not sure if the material will bsame,neutral
27b0984279,counting the minutes until i can go home,counting the minutes,negative
87c08d3567, love your latest journals i finally joined twitter so came to say hi,love,positive
ca44ccebe4, lol nice  i loved that concert aha u gonna post these pics,i loved,positive
66ff857b96, 3000 then ya up with me my friend  i type too much,3000 then ya up with me my friend  i type too much,neutral
45154b041d,ok bye alex have fun today,fun,positive
7368ef9ef0,my hd is full need to cleanup a lot,my hd is full need to cleanup a lot,neutral
0f963af18f,i did not twitt yesterday cause it was a very busy day but ill be back tomorrow  btw i can not sleep  im like in zombie mode ,i can not sleep,negative
8a8d0e798b, im so glad,im so glad,positive
879c1d41a5, lol  considering the recent debate on dl im not touching the bad boy thing  i like the logical ones,lol  considering the recent debate on dl im not touching the bad boy thing  i like the logical ones,neutral
e5e0223e4c,at thee mall,at thee mall,neutral
68c965aac7, can you please have a short stakc competition,can you please have a short stakc competition,neutral
c792081151,boredddddddd work tomorrow  and sunday i hate clarks,hate,negative
afb1f607a6,good rainy morning all,good rainy morning all,positive
9dcab9dc06,thanks those who have clicked p well i think i did something wrong its still at 0 visitor 0 maybe i need to reinstall everything,thanks those who have clicked p well i think i did something wrong its still at 0 visitor 0 maybe i need to reinstall everything,neutral
c095d013ae, soon i hope really need to finish the cloning project so i can get more done,hope,positive
